Date,BRL,EGP,TRY
2018-09-11,4.08459997177124,17.8125,6.468299865722656
2018-09-12,4.151599884033203,17.8075008392334,6.434360027313232
2018-09-13,4.159800052642822,17.889999389648438,6.348199844360352
2018-09-14,4.204999923706055,17.88599967956543,6.128699779510498
2018-09-17,4.171999931335449,17.89299964904785,6.161399841308594
2018-09-18,4.1321001052856445,17.889999389648438,6.323299884796143
2018-09-19,4.158400058746338,17.877500534057617,6.39870023727417
2018-09-20,4.130300045013428,17.86750030517578,6.247379779815674
2018-09-21,4.076000213623047,17.88050079345703,6.221399784088135
2018-09-24,4.050000190734863,17.886499404907227,6.300930023193359
2018-09-25,4.091300010681152,17.88330078125,6.153299808502197
2018-09-26,4.073599815368652,17.884000778198242,6.191999912261963
2018-09-27,4.030799865722656,17.877500534057617,6.107500076293945
2018-09-28,4.01200008392334,17.888500213623047,6.00570011138916
2018-10-01,4.052700042724609,17.8075008392334,6.044000148773193
2018-10-02,4.01639986038208,17.878999710083008,5.937600135803223
2018-10-03,3.939500093460083,17.881999969482422,5.987820148468018
2018-10-04,3.900399923324585,17.883499145507812,6.0517802238464355
2018-10-05,3.8738999366760254,17.865999221801758,6.185500144958496
2018-10-08,3.8357999324798584,17.857500076293945,6.163899898529053
2018-10-09,3.7771999835968018,17.885000228881836,6.1178998947143555
2018-10-10,3.7147998809814453,17.881500244140625,6.105199813842773
2018-10-11,3.7548000812530518,17.875499725341797,6.0802998542785645
2018-10-12,3.7815001010894775,17.881500244140625,5.917479991912842
2018-10-15,3.781599998474121,17.912500381469727,5.879899978637695
2018-10-16,3.7339000701904297,17.902000427246094,5.780200004577637
2018-10-17,3.723599910736084,17.88050079345703,5.6915998458862305
2018-10-18,3.686199903488159,17.88050079345703,5.587490081787109
2018-10-19,3.7202999591827393,17.886499404907227,5.6356000900268555
2018-10-22,3.710900068283081,17.894500732421875,5.650700092315674
2018-10-23,3.682300090789795,17.879499435424805,5.665900230407715
2018-10-24,3.6923999786376953,17.89150047302246,5.747220039367676
2018-10-25,3.731100082397461,17.875999450683594,5.700769901275635
2018-10-26,3.704900026321411,17.885000228881836,5.6356000900268555
2018-10-29,3.6415998935699463,17.885499954223633,5.589399814605713
2018-10-30,3.7158000469207764,17.888999938964844,5.559619903564453
2018-10-31,3.6946001052856445,17.886999130249023,5.480899810791016
2018-11-01,3.7207000255584717,17.881999969482422,5.584000110626221
2018-11-02,3.6949000358581543,17.878999710083008,5.524799823760986
2018-11-05,3.700000047683716,17.86400032043457,5.431000232696533
2018-11-06,3.724600076675415,17.881000518798828,5.320099830627441
2018-11-07,3.7599000930786133,17.906999588012695,5.361199855804443
2018-11-08,3.7304000854492188,17.878999710083008,5.36359977722168
2018-11-09,3.759200096130371,17.87299919128418,5.457039833068848
2018-11-12,3.7293999195098877,17.827999114990234,5.460820198059082
2018-11-13,3.766400098800659,17.882999420166016,5.471799850463867
2018-11-14,3.8013999462127686,17.88800048828125,5.478000164031982
2018-11-15,3.782399892807007,17.881999969482422,5.45697021484375
2018-11-16,3.782399892807007,17.881999969482422,5.393899917602539
2018-11-19,3.742500066757202,17.64900016784668,5.337699890136719
2018-11-20,3.7544000148773193,17.874000549316406,5.311999797821045
2018-11-21,3.75570011138916,17.878999710083008,5.382500171661377
2018-11-22,3.796099901199341,17.929500579833984,5.3130202293396
2018-11-23,3.803100109100342,17.871999740600586,5.298500061035156
2018-11-26,3.6730000972747803,17.878000259399414,5.291460037231445
2018-11-27,3.93969988822937,17.926000595092773,5.244840145111084
2018-11-28,3.873500108718872,17.906700134277344,5.26200008392334
2018-11-29,3.8492000102996826,17.888999938964844,5.218999862670898
